contractSymbol,lastTradeDate,Strike,Prix_Option,bid,ask,change,percentChange,Volume,Open_Interest,impliedVolatility,inTheMoney,contractSize,currency,Type_Option,expirationDate,Prix_Sous_Jacent,Jours_Jusqu_Maturite,Temps_Maturite_Annees,Moneyness,Log_Moneyness,Bid_Ask_Spread,Bid_Ask_Spread_Pct,Liquidity_Score,Volatilite_Implicite,Realized_Vol_10D,Realized_Vol_20D,Realized_Vol_30D,Realized_Vol_60D,IV_RV_Ratio,RSI,Vol_Rank,Delta,Gamma,Vega,Theta,VIX_Proxy,high_volume,high_oi,tight_spread,quality_score,Taux_Sans_Risque,Dividend_Yield,Rho,Vanna,Volga,Strike_Ratio,Sqrt_Time,Vol_Time,Is_Call,Log_Volume,Log_Open_Interest,Is_OTM,OTM_Distance,Delta_Gamma_Product,Vega_Volga_Ratio,Volatility_Skew,Vol_VIX_Ratio,Date_Scraping
AAPL250613P00165000,2025-05-23 19:35:03+00:00,165.0,0.56,0.56,0.6,0.27,93.103455,87.0,3846.0,0.481450498046875,False,REGULAR,USD,PUT,2025-06-13,195.27,18,0.049281314168377825,0.8449838684897834,-0.16843774235182507,0.039999999999999925,7.142857142857128,2718.2999999999997,48.1450498046875,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.4652758961296464,45.48857482650572,83.33333333333334,-0.051613679025677595,0.005068325930859975,0.04585318513507399,-0.05770851343815638,34.53802863219233,False,False,False,0.0,0.05,0.015,0.08131416837782342,-0.00023666515798666804,2.323988872326187e-05,0.8449838684897834,0.22199395074726208,10.687909815066277,0,4.477336814478207,8.255048902752295,1,0.16843774235182507,-0.0002615949477929254,44.811764709726944,0,1.3939721435001733,2025-05-25
AAPL250613P00170000,2025-05-23 19:59:15+00:00,170.0,0.84,0.82,0.86,0.42999998,104.878044,244.0,6909.0,0.45215391601562505,False,REGULAR,USD,PUT,2025-06-13,195.27,18,0.049281314168377825,0.870589440262201,-0.13858477920214396,0.040000000000000036,4.761904761904766,4909.499999999999,45.2153916015625,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.3761128863009682,45.48857482650572,83.33333333333334,-0.07623631473911141,0.007312626811007069,0.06213167186836949,-0.07333434164575325,34.53802863219233,False,False,True,0.4,0.05,0.015,0.08377823408624231,-0.00047366896918242106,4.5434572951733244e-05,0.870589440262201,0.22199395074726208,10.037543416215433,0,5.501258210544727,8.840724916761715,1,0.13858477920214396,-0.0005574877191335995,59.43143021656895,0,1.3091480142968548,2025-05-25
AAPL250613P00175000,2025-05-23 19:59:03+00:00,175.0,1.24,1.22,1.28,0.59000003,90.76923,545.0,581.0,0.4274959594726563,False,REGULAR,USD,PUT,2025-06-13,195.27,18,0.049281314168377825,0.8961950120346187,-0.1095972423288916,0.06000000000000005,4.8387096774193585,570.2,42.749595947265625,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.3010673530284973,45.48857482650572,83.33333333333334,-0.11462305154036911,0.010449798593509729,0.08394469729441503,-0.0935795958476175,34.53802863219233,False,False,True,0.4,0.05,0.015,0.08624229979466119,-0.0009621997364518417,8.772051797197782e-05,0.8961950120346187,0.22199395074726208,9.49015169718264,0,6.302618975744905,6.366470447731438,1,0.1095972423288916,-0.0011977878027703422,77.17487710071646,0,1.237754372217395,2025-05-25
AAPL250613P00180000,2025-05-23 19:59:48+00:00,180.0,1.92,1.86,1.92,0.96999997,102.10526,1218.0,1111.0,0.40479110839843746,False,REGULAR,USD,PUT,2025-06-13,195.27,18,0.049281314168377825,0.9218005838070363,-0.08142636536219534,0.05999999999999983,3.124999999999991,1143.1,40.47911083984375,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.2319660204112717,45.48857482650572,83.33333333333334,-0.17078551999366076,0.01446395723920934,0.11001994575478839,-0.11595920038712691,34.53802863219233,True,False,True,0.7,0.05,0.015,0.08870636550308009,-0.0018789813645405885,0.00015913237908573904,0.9218005838070363,0.22199395074726208,8.986117738073236,0,7.105786129481271,7.013915474810528,1,0.08142636536219534,-0.002470234458264441,94.91577298665936,0,1.172015672084823,2025-05-25
AAPL250613P00185000,2025-05-23 19:53:22+00:00,185.0,2.89,2.82,2.9,1.3900001,92.66667,1387.0,4593.0,0.3857483300781249,False,REGULAR,USD,PUT,2025-06-13,195.27,18,0.049281314168377825,0.9474061555794541,-0.05402739117408084,0.08000000000000007,2.7681660899654004,3631.2,38.574833007812494,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.1740100640226308,45.48857482650572,83.33333333333334,-0.2502418363591976,0.01901358007273401,0.1378228688371887,-0.13809246279920417,34.53802863219233,True,False,True,0.7,0.05,0.015,0.09117043121149898,-0.003448904779011093,0.0002620506152489804,0.9474061555794541,0.22199395074726208,8.563379578820186,0,7.23561914106675,8.432506383249043,1,0.05402739117408084,-0.004757993193163604,109.20550029603896,0,1.1168799881026656,2025-05-25
AAPL250613P00190000,2025-05-23 19:57:53+00:00,190.0,4.2,4.2,4.35,1.8099997,75.7322,763.0,1559.0,0.370123486328125,False,REGULAR,USD,PUT,2025-06-13,195.27,18,0.049281314168377825,0.9730117273518717,-0.02735914409191957,0.14999999999999947,3.5714285714285587,1320.2,37.0123486328125,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.1264564587806691,45.48857482650572,83.33333333333334,-0.35417985350767234,0.023184798600967144,0.161251329852063,-0.15427070024799994,34.53802863219233,False,False,True,0.4,0.05,0.015,0.09363449691991788,-0.005711197238492102,0.00037385796067582015,0.9730117273518717,0.22199395074726208,8.21651749943307,0,6.638567789166521,7.352441100243583,1,0.02735914409191957,-0.008211588572095429,117.3711798945658,0,1.0716404525275625,2025-05-25
AAPL250613P00195000,2025-05-23 19:59:35+00:00,195.0,6.25,6.15,6.25,2.66,74.09471,2051.0,894.0,0.350470362548828,False,REGULAR,USD,PUT,2025-06-13,195.27,18,0.049281314168377825,0.9986172991242894,-0.0013836576886588562,0.09999999999999964,1.5999999999999945,1241.1,35.047036254882805,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.0666429396872639,45.48857482650572,83.33333333333334,-0.4773978912404172,0.02621708220218606,0.17265890672360024,-0.15460655560983216,34.53802863219233,True,False,True,0.7,0.05,0.015,0.09609856262833676,-0.008242699797372265,0.00045266127505122033,0.9986172991242894,0.22199395074726208,7.7802300402039615,0,7.62657020629066,6.796823718274855,1,0.0013836576886588562,-0.012515979757800298,118.8569625204006,0,1.0147375991870027,2025-05-25
AAPL250613P00200000,2025-05-23 19:59:08+00:00,200.0,8.65,8.65,9.0,3.2299995,59.59409,3271.0,3511.0,0.3446110461425781,True,REGULAR,USD,PUT,2025-06-13,195.27,18,0.049281314168377825,1.0242228708967072,0.023934150295631076,0.34999999999999964,4.04624277456647,3439.0,34.461104614257806,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.0488103377215283,45.48857482650572,83.33333333333334,-0.6081911039474857,0.02571753185518444,0.1665374128582137,-0.14377757341253924,34.53802863219233,True,False,True,0.7,0.05,0.015,0.09856262833675565,-0.01012865729747952,0.0004282931220261114,1.0242228708967072,0.22199395074726208,7.650156760433793,0,8.093156697722637,8.163940954755008,0,0.0,-0.01564117408980925,116.59890416749423,0,0.9977727733463391,2025-05-25
AAPL250613P00205000,2025-05-23 19:58:06+00:00,205.0,11.9,11.8,12.25,4.2499995,55.555546,257.0,3818.0,0.3325262060546875,True,REGULAR,USD,PUT,2025-06-13,195.27,18,0.049281314168377825,1.0498284426691247,0.048626762886002414,0.4499999999999993,3.781512605042011,2749.7,33.25262060546875,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.0120305961671987,45.48857482650572,83.33333333333334,-0.7329705278060615,0.022811025811641555,0.1425358225299159,-0.11353599481376435,34.53802863219233,False,False,True,0.4,0.05,0.015,0.10102669404517454,-0.010447455707102357,0.00032513883268134715,1.0498284426691247,0.22199395074726208,7.381880620907822,0,5.552959584921617,8.247743887225516,0,0.0,-0.016719809628956604,107.56293530505202,0,0.9627828200499703,2025-05-25
AAPL250613P00210000,2025-05-23 19:49:32+00:00,210.0,15.9,15.55,16.25,5.1499996,47.906975,83.0,902.0,0.3354558642578125,True,REGULAR,USD,PUT,2025-06-13,195.27,18,0.049281314168377825,1.0754340144415424,0.07272431446506297,0.6999999999999993,4.402515723270436,656.3,33.54558642578125,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.0209468971500666,45.48857482650572,83.33333333333334,-0.8262205625592729,0.017648108713017734,0.1112466371793614,-0.08294094172392066,34.53802863219233,False,False,True,0.4,0.05,0.015,0.10349075975359343,-0.00919142591531593,0.00019632927468990108,1.0754340144415424,0.22199395074726208,7.446917260792906,0,4.430816798843313,6.805722553416985,0,0.0,-0.014581230308976718,92.9899815485143,0,0.9712652329703022,2025-05-25
AAPL250613P00215000,2025-05-23 17:51:55+00:00,215.0,19.68,20.0,20.5,5.2300005,36.193775,113.0,283.0,0.3259344750976562,True,REGULAR,USD,PUT,2025-06-13,195.27,18,0.049281314168377825,1.1010395862139601,0.09625481187525714,0.5,2.540650406504065,232.0,32.593447509765625,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,0.9919689189557461,45.48857482650572,83.33333333333334,-0.902189153354485,0.012221732946146114,0.07485424295069797,-0.04413658306006444,34.53802863219233,False,False,True,0.4,0.05,0.015,0.10595482546201232,-0.006753268607268114,9.148485672293708e-05,1.1010395862139601,0.22199395074726208,7.235548181166382,0,4.736198448394496,5.648974238161206,0,0.0,-0.011026314899208177,68.58019375132659,0,0.9436973909792237,2025-05-25
AAPL250613P00220000,2025-05-23 19:49:00+00:00,220.0,25.0,24.3,25.3,6.2299995,33.19126,16.0,173.0,0.3530338134765625,True,REGULAR,USD,PUT,2025-06-13,195.27,18,0.049281314168377825,1.1266451579863779,0.11924433009995593,1.0,4.0,125.89999999999999,35.30338134765625,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.0744447030472735,45.48857482650572,83.33333333333334,-0.9308755434295684,0.008689009518594018,0.057642115324948,-0.031068935252520156,34.53802863219233,False,False,True,0.4,0.05,0.015,0.10841889117043123,-0.005365763542754082,5.008528887303673e-05,1.1266451579863779,0.22199395074726208,7.837137100103412,0,2.833213344056216,5.159055299214529,0,0.0,-0.008088386457485898,54.89279388611392,0,1.0221597104922933,2025-05-25
AAPL250613P00225000,2025-05-23 19:35:43+00:00,225.0,29.38,29.2,30.4,6.33,27.462038,3.0,42.0,0.41748629394531245,True,REGULAR,USD,PUT,2025-06-13,195.27,18,0.049281314168377825,1.1522507297587954,0.14171718595201438,1.1999999999999993,4.08441116405718,30.299999999999997,41.74862939453124,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.2706033246703654,45.48857482650572,83.33333333333334,-0.9309324739201158,0.007342916756435898,0.05760552778761146,-0.04063386738856535,34.53802863219233,False,False,True,0.4,0.05,0.015,0.1108829568788501,-0.005362685649479511,4.2299259525498595e-05,1.1522507297587954,0.22199395074726208,9.267943177575267,0,1.3862943611198906,3.7612001156935624,0,0.0,-0.006835759661858343,55.2677431756366,0,1.208772794739594,2025-05-25
AAPL250613P00230000,2025-05-23 14:56:01+00:00,230.0,34.27,34.15,35.45,15.720001,84.74395,2.0,2.0,0.47290566162109376,True,REGULAR,USD,PUT,2025-06-13,195.27,18,0.049281314168377825,1.1778563015312131,0.1636960926707897,1.3000000000000043,3.793405310767447,2.0,47.29056616210938,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.4392700182629488,45.48857482650572,83.33333333333334,-0.934066945471047,0.006253863760564656,0.05557458936285925,-0.04599749230748704,34.53802863219233,False,False,True,0.4,0.05,0.015,0.113347022587269,-0.005191038693197368,3.475559104246475e-05,1.1778563015312131,0.22199395074726208,10.498219615401448,0,1.0986122886681098,1.0986122886681098,0,0.0,-0.005841527420222703,53.70793822613765,0,1.369231772482539,2025-05-25
AAPL250613P00235000,2025-05-23 16:55:13+00:00,235.0,38.6,39.2,40.1,10.799999,38.84892,2.0,0.0,0.45313046875,True,REGULAR,USD,PUT,2025-06-13,195.27,18,0.049281314168377825,1.2034618733036309,0.18520229789175333,0.8999999999999986,2.3316062176165766,0.6,45.313046875000005,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.3790849866285908,45.48857482650572,83.33333333333334,-0.9633391753335926,0.004086095020282264,0.034792453872166854,-0.0146560953605792,34.53802863219233,False,False,True,0.4,0.05,0.015,0.1158110882956879,-0.003351693382104528,1.4216527251046136e-05,1.2034618733036309,0.22199395074726208,10.05922229617713,0,1.0986122886681098,0.0,0,0.0,-0.003936295407173416,34.30475932636303,0,1.3119754852702987,2025-05-25
AAPL250613P00245000,2025-05-21 16:09:54+00:00,245.0,38.79,49.25,50.3,0.0,0.0,6.0,0.0,0.57812921875,True,REGULAR,USD,PUT,2025-06-13,195.27,18,0.049281314168377825,1.254673016848466,0.22687499429232125,1.0499999999999972,2.7068832173240454,1.7999999999999998,57.812921875,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.7595138285642846,45.48857482650572,83.33333333333334,-0.9557700499068513,0.0037299955993988897,0.040521598741089376,-0.03496211324928644,34.53802863219233,False,False,True,0.4,0.05,0.015,0.12073921971252567,-0.00387293304510764,1.5114538498487097e-05,1.254673016848466,0.22199395074726208,12.83411893127406,0,1.9459101490553132,0.0,0,0.0,-0.0035650180801898128,39.91825277276311,0,1.6738917698711249,2025-05-25
AAPL250613P00260000,2025-05-14 19:12:36+00:00,260.0,48.62,64.1,65.1,0.0,0.0,1.0,0.0,0.6425816992187501,True,REGULAR,USD,PUT,2025-06-13,195.27,18,0.049281314168377825,1.331489732165719,0.28629841476312196,1.0,2.0567667626491155,0.3,64.25816992187501,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.9556724501873768,45.48857482650572,83.33333333333334,-0.9735468522865385,0.0021997898239742696,0.026562128562193234,-0.014219697371231414,34.53802863219233,False,False,True,0.4,0.05,0.015,0.12813141683778234,-0.0025859476651753583,5.8431100114208975e-06,1.331489732165719,0.22199395074726208,14.264925008745918,0,0.6931471805599453,0.0,0,0.0,-0.0021415984588221085,26.40782473709208,0,1.860504854118426,2025-05-25
AAPL250620P00120000,2025-05-23 19:46:28+00:00,120.0,0.06,0.06,0.07,0.02,50.0,231.0,5290.0,0.7226590234375,False,REGULAR,USD,PUT,2025-06-20,195.27,25,0.06844626967830253,0.6145337225380243,-0.4868914734703596,0.010000000000000009,16.666666666666682,3772.2999999999997,72.26590234375,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,2.1993846770524303,45.48857482650572,83.33333333333334,-0.003794728361339761,0.0003061029763425294,0.005773269336698556,-0.007852629480993885,34.53802863219233,False,False,False,0.0,0.05,0.015,0.08213552361396304,-2.19079888896232e-06,1.7672149271904886e-07,0.6145337225380243,0.26162237992630244,18.906377358693632,0,5.44673737166631,8.57376254290413,1,0.4868914734703596,-1.1615776458175102e-06,5.772249256193655,0,2.09235747394083,2025-05-25
AAPL250620P00125000,2025-05-23 13:58:45+00:00,125.0,0.09,0.08,0.09,0.040000003,80.00001,20.0,8914.0,0.6894562304687502,False,REGULAR,USD,PUT,2025-06-20,195.27,25,0.06844626967830253,0.6401392943104419,-0.44606947895010457,0.009999999999999995,11.111111111111107,6245.799999999999,68.94562304687501,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,2.0983332659132623,45.48857482650572,83.33333333333334,-0.005186056948880302,0.0004241015020618187,0.007631279283189405,-0.009889214217497338,34.53802863219233,False,True,False,0.3,0.05,0.015,0.08555783709787816,-3.95762489554307e-06,3.236437006653866e-07,0.6401392943104419,0.26162237992630244,18.037717987025168,0,3.044522437723423,9.09549053029724,1,0.44606947895010457,-2.1994145417982686e-06,7.628810266802982,0,1.996223460843736,2025-05-25
AAPL250620P00130000,2025-05-23 18:59:56+00:00,130.0,0.11,0.1,0.13,0.019999996,22.222216,345.0,5769.0,0.6601596484375001,False,REGULAR,USD,PUT,2025-06-20,195.27,25,0.06844626967830253,0.6657448660828595,-0.40684876579682333,0.03,27.27272727272727,4141.799999999999,66.01596484375001,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,2.009170256084584,45.48857482650572,83.33333333333334,-0.0073031251310943235,0.0005998260871037901,0.010334635443134977,-0.01281095502510147,34.53802863219233,False,False,False,0.0,0.05,0.015,0.08898015058179329,-7.547513582545718e-06,6.198983939499798e-07,0.6657448660828595,0.26162237992630244,17.27125383555299,0,5.846438775057725,8.660427359502146,1,0.40684876579682333,-4.380604971013662e-06,10.328232988093315,0,1.9113993316404172,2025-05-25
AAPL250620P00135000,2025-05-23 19:42:18+00:00,135.0,0.15,0.14,0.15,0.060000002,66.66667,585.0,3637.0,0.6250037500000001,False,REGULAR,USD,PUT,2025-06-20,195.27,25,0.06844626967830253,0.6913504378552773,-0.36910843781397623,0.009999999999999981,6.666666666666654,2721.3999999999996,62.500375000000005,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.90217464429017,45.48857482650572,83.33333333333334,-0.009665264245033889,0.0008102617491258561,0.013216875433894165,-0.01548065001315661,34.53802863219233,False,False,False,0.0,0.05,0.015,0.09240246406570841,-1.2774459356228406e-05,1.0709128607045644e-06,0.6913504378552773,0.26162237992630244,16.351496853786376,0,6.373319789577012,8.199189359078067,1,0.36910843781397623,-7.831393912944757e-06,13.20273645362948,0,1.8096103765964346,2025-05-25
AAPL250620P00140000,2025-05-23 19:35:34+00:00,140.0,0.19,0.18,0.2,0.07,58.333336,305.0,13413.0,0.5927775097656252,False,REGULAR,USD,PUT,2025-06-20,195.27,25,0.06844626967830253,0.7169560096276949,-0.33274079364310144,0.020000000000000018,10.526315789473694,9480.599999999999,59.277750976562515,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.804095333478624,45.48857482650572,83.33333333333334,-0.013104667858413799,0.001113095810072471,0.01722047404481168,-0.019097143797405795,34.53802863219233,False,True,False,0.3,0.05,0.015,0.09582477754962355,-2.2566859272169274e-05,1.916803750674162e-06,0.7169560096276949,0.26162237992630244,15.508386287166983,0,5.723585101952381,9.504054216659682,1,0.33274079364310144,-1.4586750885591782e-05,17.187528924903607,0,1.7163038344727846,2025-05-25
AAPL250620P00145000,2025-05-23 19:58:30+00:00,145.0,0.24,0.24,0.26,0.099999994,71.428566,1090.0,6264.0,0.561527822265625,False,REGULAR,USD,PUT,2025-06-20,195.27,25,0.06844626967830253,0.7425615814001126,-0.29764947383183127,0.020000000000000018,8.333333333333341,4711.799999999999,56.1527822265625,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.7089881229947002,45.48857482650572,83.33333333333334,-0.01788443717577315,0.0015347012449223887,0.022491372652184292,-0.02358661803790071,34.53802863219233,True,False,False,0.3,0.05,0.015,0.09924709103353867,-4.0224554119489225e-05,3.4517537609320603e-06,0.7425615814001126,0.26162237992630244,14.690824525596657,0,6.994849985833071,8.742733867330168,1,0.29764947383183127,-2.74472679983953e-05,22.41400502603811,0,1.6258247633225775,2025-05-25
AAPL250620P00150000,2025-05-23 19:59:28+00:00,150.0,0.32,0.32,0.34,0.13,68.42105,532.0,12471.0,0.5312546875,False,REGULAR,USD,PUT,2025-06-20,195.27,25,0.06844626967830253,0.7681671531725303,-0.26374792215615,0.020000000000000018,6.250000000000005,8889.3,53.12546875,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.6168530128383996,45.48857482650572,83.33333333333334,-0.024584494900930953,0.002123388590518992,0.02944103618877103,-0.029159257701359857,34.53802863219233,False,True,False,0.3,0.05,0.015,0.1026694045174538,-7.23793004060965e-05,6.251476033629316e-06,0.7681671531725303,0.26162237992630244,13.89881156907541,0,6.278521424165844,9.431241410737613,1,0.26374792215615,-5.2202435976309124e-05,29.258129692211355,0,1.538173163145815,2025-05-25
AAPL250620P00155000,2025-05-23 19:59:43+00:00,155.0,0.45,0.44,0.46,0.21,87.5,232.0,8077.0,0.5036670727539063,False,REGULAR,USD,PUT,2025-06-20,195.27,25,0.06844626967830253,0.793772724944948,-0.23095809933315906,0.020000000000000018,4.444444444444448,5723.5,50.36670727539063,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.5328911785830608,45.48857482650572,83.33333333333334,-0.034485156558587526,0.0029666924405061025,0.038997513881965026,-0.03656642956191303,34.53802863219233,False,True,True,0.7,0.05,0.015,0.10609171800136892,-0.00013448353716152543,1.1569362963215745e-05,0.793772724944948,0.26162237992630244,13.177057826439109,0,5.4510384535657,8.996899596123358,1,0.23095809933315906,-0.00010230685327203105,38.551497613301194,0,1.4582971081460234,2025-05-25
AAPL250620P00160000,2025-05-23 19:59:51+00:00,160.0,0.6,0.6,0.62,0.24000001,66.66667,1528.0,19591.0,0.47730014892578126,False,REGULAR,USD,PUT,2025-06-20,195.27,25,0.06844626967830253,0.8193782967173656,-0.1992094010185788,0.020000000000000018,3.3333333333333366,14172.099999999999,47.730014892578126,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.4526444697372503,45.48857482650572,83.33333333333334,-0.048684990018601604,0.004140620373792541,0.051579582343003395,-0.045769147446703844,34.53802863219233,True,True,True,1.0,0.05,0.015,0.10951403148528405,-0.00025111514515327595,2.1357146952114992e-05,0.8193782967173656,0.26162237992630244,12.487240090114147,0,7.332369205929062,9.882876598632004,1,0.1992094010185788,-0.00020158606156890833,50.50102454065623,0,1.3819553918630365,2025-05-25
AAPL250620P00165000,2025-05-23 19:59:35+00:00,165.0,0.85,0.83,0.86,0.36,73.46939,1015.0,26927.0,0.45166563964843753,False,REGULAR,USD,PUT,2025-06-20,195.27,25,0.06844626967830253,0.8449838684897834,-0.16843774235182507,0.030000000000000027,3.529411764705886,19153.399999999998,45.16656396484375,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.374626836137157,45.48857482650572,83.33333333333334,-0.06883576526801582,0.005744269717963213,0.06771310255613411,-0.05677383957175776,34.53802863219233,True,True,True,1.0,0.05,0.015,0.11293634496919917,-0.00046610832331231303,3.889623245225386e-05,0.8449838684897834,0.26162237992630244,11.816583957575993,0,6.923628628138427,10.200921916430588,1,0.16843774235182507,-0.0003954112019418872,65.177926765892,0,1.3077342788101327,2025-05-25
AAPL250620P00170000,2025-05-23 19:59:43+00:00,170.0,1.19,1.18,1.21,0.52000004,77.611946,2481.0,22717.0,0.42774009765625004,False,REGULAR,USD,PUT,2025-06-20,195.27,25,0.06844626967830253,0.870589440262201,-0.13858477920214396,0.030000000000000027,2.521008403361347,16646.2,42.774009765625,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.3018103781104031,45.48857482650572,83.33333333333334,-0.09777185625713403,0.00789991536789769,0.08819079133490733,-0.06992083989922197,34.53802863219233,True,True,True,1.0,0.05,0.015,0.11635865845311431,-0.0008622577373599461,6.966997877736928e-05,0.870589440262201,0.26162237992630244,11.190638233873715,0,7.8168199657645525,10.030912840791366,1,0.13858477920214396,-0.000772389389793617,82.44672944426208,0,1.238461239960756,2025-05-25
AAPL250620P00175000,2025-05-23 19:59:32+00:00,175.0,1.7,1.68,1.73,0.73,75.25773,5144.0,19965.0,0.40650007568359375,False,REGULAR,USD,PUT,2025-06-20,195.27,25,0.06844626967830253,0.8961950120346187,-0.1095972423288916,0.050000000000000044,2.941176470588238,15518.7,40.65000756835938,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.2371671959846113,45.48857482650572,83.33333333333334,-0.13924603936519653,0.010678590987693203,0.11329100249577008,-0.08522826730194581,34.53802863219233,True,True,True,1.0,0.05,0.015,0.11978097193702944,-0.0015775323393248577,0.00012097882782380586,0.8961950120346187,0.26162237992630244,10.634951724056387,0,8.545780648268149,9.90178610589637,1,0.1095972423288916,-0.0014869515010371606,101.06435526146888,0,1.17696374628835,2025-05-25
AAPL250620P00180000,2025-05-23 19:59:54+00:00,180.0,2.47,2.42,2.48,1.09,78.98551,4993.0,35853.0,0.38684695190429685,False,REGULAR,USD,PUT,2025-06-20,195.27,25,0.06844626967830253,0.9218005838070363,-0.08142636536219534,0.06000000000000005,2.4291497975708523,26595.0,38.684695190429686,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.1773536768912063,45.48857482650572,83.33333333333334,-0.19623403063582467,0.014004405232329988,0.14139195026720772,-0.10099452018638042,34.53802863219233,True,True,True,1.0,0.05,0.015,0.12320328542094455,-0.002774591230039424,0.00019801101681314254,0.9218005838070363,0.26162237992630244,10.1207820224438,0,8.515992470839718,10.487210415814785,1,0.08142636536219534,-0.002748140885397546,118.02224544088733,0,1.1200608929477902,2025-05-25
AAPL250620P00185000,2025-05-23 19:59:24+00:00,185.0,3.45,3.45,3.55,1.45,72.5,5073.0,15658.0,0.36902486450195315,False,REGULAR,USD,PUT,2025-06-20,195.27,25,0.06844626967830253,0.9474061555794541,-0.05402739117408084,0.09999999999999964,2.898550724637671,12482.499999999998,36.90248645019531,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.1231128459120936,45.48857482650572,83.33333333333334,-0.271633527159316,0.017591552917628064,0.1694262291768214,-0.11500485384123367,34.53802863219233,True,True,True,1.0,0.05,0.015,0.12662559890485967,-0.004602184422460262,0.00029804704761982336,0.9474061555794541,0.26162237992630244,9.654516330298225,0,8.531884740159228,9.658801110545443,1,0.05402739117408084,-0.004778455567225067,130.5239509519254,0,1.0684595476824381,2025-05-25
AAPL250620P00190000,2025-05-23 19:59:44+00:00,190.0,5.0,4.9,5.0,2.04,68.91892,6693.0,26533.0,0.3511417425537109,False,REGULAR,USD,PUT,2025-06-20,195.27,25,0.06844626967830253,0.9730117273518717,-0.02735914409191957,0.09999999999999964,1.9999999999999927,20581.0,35.11417425537109,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.0686862586625046,45.48857482650572,83.33333333333334,-0.3655181680349493,0.020963248882287774,0.19211527068476833,-0.1231829778343941,34.53802863219233,True,True,True,1.0,0.05,0.015,0.1300479123887748,-0.007022162179223492,0.00040273602334528827,0.9730117273518717,0.26162237992630244,9.186653837837083,0,8.808966881771273,10.186182208476863,1,0.02735914409191957,-0.007662448327514526,136.9575369046315,0,1.0166814854812456,2025-05-25
AAPL250620P00195000,2025-05-23 19:59:30+00:00,195.0,6.9,6.85,7.0,2.69,63.89549,8650.0,25310.0,0.3371037969970704,False,REGULAR,USD,PUT,2025-06-20,195.27,25,0.06844626967830253,0.9986172991242894,-0.0013836576886588562,0.15000000000000036,2.173913043478266,20312.0,33.71037969970704,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.02596231645293,45.48857482650572,83.33333333333334,-0.4761631323091571,0.02312383414463107,0.20344373789976233,-0.12363601362739877,34.53802863219233,True,True,True,1.0,0.05,0.015,0.13347022587268995,-0.009687240748703401,0.00047043992529578987,0.9986172991242894,0.26162237992630244,8.819389765256668,0,9.065430200180375,10.138994362833737,1,0.0013836576886588562,-0.011010717297304969,138.35569505421182,0,0.9760365902379892,2025-05-25
